GENE	CHROM	POS	TotalDepth	Normalized_Depth
FGFR2	chr10	121595212	1785	1.015552742
FGFR2	chr10	121595220	1776	1.010432308
FGFR2	chr10	121595301	1635	0.930212176
FGFR2	chr10	121595316	1572	0.894369138
FGFR2	chr10	121595391	1614	0.918264496
FGFR2	chr10	121595393	1620	0.921678119
FGFR2	chr10	121595428	1728	0.983123327
FGFR2	chr10	121595434	1726	0.981985453
FGFR2	chr10	121595464	1756	0.999053566
FGFR2	chr10	121595481	1664	0.946711352
FGFR2	chr10	121595500	1540	0.87616315
FGFR2	chr10	121595507	1517	0.863077597
FGFR2	chr10	121595611	1074	0.611038457
FGFR2	chr10	121595682	1269	0.721981193
FGFR2	chr10	121595726	1219	0.693534338
FGFR2	chr10	121595757	1273	0.724256942
FGFR2	chr10	121595780	1314	0.747583363
FGFR2	chr10	121595854	1651	0.939315169
FGFR2	chr10	121596061	1973	1.122512919
FGFR2	chr10	121596148	1543	0.877869961
FGFR2	chr10	121596239	1167	0.663949608
FGFR2	chr10	121596258	1149	0.65370874
FGFR2	chr10	121596279	1365	0.776599156
FGFR2	chr10	121596362	1664	0.946711352
FGFR2	chr10	121596373	1771	1.007587623
FGFR2	chr10	121596448	1713	0.97458927
FGFR2	chr10	121596530	1648	0.937608358
FGFR2	chr10	121596551	1685	0.958659031
FGFR2	chr10	121596661	1545	0.879007836
FGFR2	chr10	121596681	1583	0.900627446
FGFR2	chr10	121596683	1561	0.888110829
FGFR2	chr10	121596722	1470	0.836337552
FGFR2	chr10	121596725	1408	0.801063452
FGFR2	chr10	121596738	1333	0.758393168
FGFR2	chr10	121596823	1364	0.776030219
FGFR2	chr10	121596851	1391	0.791391521
FGFR2	chr10	121596884	1569	0.892662326
FGFR2	chr10	121597001	1756	0.999053566
FGFR2	chr10	121597182	535	0.304381354
FGFR2	chr10	121597266	565	0.321449467
FGFR2	chr10	121597285	566	0.322018405
FGFR2	chr10	121597459	420	0.238953586
FGFR2	chr10	121597516	671	0.381756801
FGFR2	chr10	121597576	790	0.449460317
FGFR2	chr10	121597627	932	0.530249387
FGFR2	chr10	121597663	1114	0.633795941
FGFR2	chr10	121597679	1111	0.63208913
FGFR2	chr10	121597709	1175	0.668501105
FGFR2	chr10	121597781	986	0.560971991
FGFR2	chr10	121597911	259	0.147354712
FGFR2	chr10	121597944	355	0.201972674
FGFR2	chr10	121598030	829	0.471648865
FGFR2	chr10	121598047	839	0.477338236
FGFR2	chr10	121598059	865	0.492130601
FGFR2	chr10	121598090	888	0.505216154
FGFR2	chr10	121598166	671	0.381756801
FGFR2	chr10	121598178	653	0.371515933
FGFR2	chr10	121598234	377	0.214489291
FGFR2	chr10	121598278	185	0.105253365
HRAS	chr11	532666	872	0.49611316
HRAS	chr11	532704	1069	0.608193771
HRAS	chr11	532724	1076	0.612176331
HRAS	chr11	532742	1007	0.57291967
HRAS	chr11	533283	853	0.485303355
HRAS	chr11	533301	897	0.510336588
HRAS	chr11	533308	896	0.509767651
HRAS	chr11	533319	870	0.494975286
HRAS	chr11	533521	1537	0.874456339
HRAS	chr11	533560	1751	0.99620888
HRAS	chr11	533886	1951	1.109996303
HRAS	chr11	533904	1803	1.02579361
HRAS	chr11	533937	1691	0.962072654
HRAS	chr11	534242	1471	0.83690649
CCND1	chr11	69641470	1236	0.703206269
CCND1	chr11	69643038	374	0.212782479
CCND1	chr11	69643182	978	0.556420494
CCND1	chr11	69643843	517	0.294140486
CCND1	chr11	69643948	1607	0.914281937
CCND1	chr11	69643964	1662	0.945573478
CCND1	chr11	69643989	1642	0.934194735
CCND1	chr11	69648039	1871	1.064481334
CCND1	chr11	69648063	1814	1.032051918
CCND1	chr11	69648130	1158	0.658829174
CCND1	chr11	69648142	1005	0.571781796
CCND1	chr11	69651142	968	0.550731123
CCND1	chr11	69651163	1174	0.667932168
CCND1	chr11	69651173	1256	0.714585011
CCND1	chr11	69651200	1403	0.798218766
CCND1	chr11	69651219	1274	0.724825879
CCND1	chr11	69651235	1076	0.612176331
CCND1	chr11	69651258	873	0.496682097
CCND1	chr11	69651265	836	0.475631424
CCND1	chr11	69651275	729	0.414755154
ATM	chr11	108227782	1510	0.859095037
ATM	chr11	108227814	1321	0.751565923
ATM	chr11	108229246	1543	0.877869961
ATM	chr11	108229253	1557	0.885835081
ATM	chr11	108229275	1624	0.923953867
ATM	chr11	108235766	1954	1.111703114
ATM	chr11	108244089	1683	0.957521157
ATM	chr11	108244103	1427	0.811873257
ATM	chr11	108244845	2127	1.210129234
ATM	chr11	108244860	2239	1.27385019
ATM	chr11	108244980	1827	1.039448101
ATM	chr11	108245020	1327	0.754979546
ATM	chr11	108246979	1279	0.727670564
ATM	chr11	108247089	2271	1.292056178
ATM	chr11	108247123	2182	1.241420775
ATM	chr11	108248930	799	0.454580751
ATM	chr11	108249065	2116	1.203870926
ATM	chr11	108249065	2116	1.203870926
ATM	chr11	108250699	758	0.43125433
ATM	chr11	108250727	1048	0.596246092
ATM	chr11	108250757	1652	0.939884107
ATM	chr11	108250798	2292	1.304003857
ATM	chr11	108250874	2124	1.208422423
ATM	chr11	108250970	2019	1.148684026
ATM	chr11	108250972	2035	1.15778702
ATM	chr11	108251068	1672	0.951262849
ATM	chr11	108251979	2060	1.172010448
ATM	chr11	108253935	2149	1.22264585
ATM	chr11	108254015	2182	1.241420775
ATM	chr11	108256219	1483	0.843733735
ATM	chr11	108256231	1694	0.963779465
ATM	chr11	108256299	2192	1.247110146
ATM	chr11	108256323	1988	1.131046976
ATM	chr11	108256331	1836	1.044568535
ATM	chr11	108257527	1483	0.843733735
ATM	chr11	108259021	1510	0.859095037
ATM	chr11	108259023	1503	0.855112477
ATM	chr11	108267199	1879	1.069032831
ATM	chr11	108267231	2174	1.236869278
ATM	chr11	108267246	2279	1.296607675
ATM	chr11	108267260	2317	1.318227285
ATM	chr11	108267315	1970	1.120806108
ATM	chr11	108267329	1740	0.989950572
ATM	chr11	108267333	1702	0.968330962
ATM	chr11	108268410	1479	0.841457986
ATM	chr11	108268457	1999	1.137305284
ATM	chr11	108268590	1737	0.988243761
ATM	chr11	108271275	999	0.568368173
ATM	chr11	108271295	1300	0.739618244
ATM	chr11	108271355	1938	1.10260012
ATM	chr11	108271364	1979	1.125926542
ATM	chr11	108272549	2027	1.153235523
ATM	chr11	108272800	2114	1.202733052
ATM	chr11	108272847	1638	0.931918987
ATM	chr11	108272852	1494	0.849992043
ATM	chr11	108279498	1623	0.92338493
ATM	chr11	108279573	1929	1.097479686
ATM	chr11	108281108	1902	1.082118384
ATM	chr11	108281118	1867	1.062205585
ATM	chr11	108282868	1376	0.782857464
ATM	chr11	108284264	1394	0.793098332
ATM	chr11	108284317	1817	1.03375873
ATM	chr11	108284355	2131	1.212404982
ATM	chr11	108284402	2218	1.261902511
ATM	chr11	108289005	1572	0.894369138
ATM	chr11	108289056	1977	1.124788667
ATM	chr11	108289103	1578	0.89778276
ATM	chr11	108289674	2163	1.23061097
ATM	chr11	108289759	1116	0.634933815
ATM	chr11	108292719	2268	1.290349367
ATM	chr11	108292720	2297	1.306848543
ATM	chr11	108292761	2034	1.157218083
ATM	chr11	108293463	1704	0.969468836
ATM	chr11	108299801	2011	1.144132529
ATM	chr11	108299826	2092	1.190216435
ATM	chr11	108301708	2015	1.146408278
ATM	chr11	108301782	1932	1.099186497
ATM	chr11	108301782	1942	1.104875869
ATM	chr11	108302874	1915	1.089514567
ATM	chr11	108302962	1937	1.102031183
ATM	chr11	108303025	1854	1.054809403
ATM	chr11	108304766	1726	0.981985453
ATM	chr11	108304804	1771	1.007587623
ATM	chr11	108304837	1726	0.981985453
ATM	chr11	108307925	2211	1.257919951
ATM	chr11	108307961	1970	1.120806108
ATM	chr11	108307962	1963	1.116823548
ATM	chr11	108310168	1386	0.788546835
ATM	chr11	108310246	1974	1.123081856
ATM	chr11	108310265	1967	1.119099296
ATM	chr11	108310277	1923	1.094066063
ATM	chr11	108312461	1669	0.949556037
ATM	chr11	108315888	1378	0.783995338
ATM	chr11	108315908	1269	0.721981193
ATM	chr11	108317434	1946	1.107151617
ATM	chr11	108317467	1775	1.009863371
ATM	chr11	108317482	1652	0.939884107
ATM	chr11	108317486	1624	0.923953867
ATM	chr11	108317510	1218	0.692965401
ATM	chr11	108320037	2314	1.316520474
ATM	chr11	108320058	2039	1.160062768
ATM	chr11	108325333	1061	0.603642274
ATM	chr11	108325370	1551	0.882421458
ATM	chr11	108325418	2009	1.142994655
ATM	chr11	108325432	1958	1.113978862
ATM	chr11	108326141	1705	0.970037773
ATM	chr11	108326170	1668	0.9489871
ATM	chr11	108326212	1382	0.786271087
ATM	chr11	108329076	1922	1.093497126
ATM	chr11	108329083	1952	1.11056524
ATM	chr11	108329173	1804	1.026362547
ATM	chr11	108330217	1764	1.003605063
ATM	chr11	108330326	1773	1.008725497
ATM	chr11	108330344	1714	0.975158207
ATM	chr11	108331468	1658	0.943297729
ATM	chr11	108331946	2189	1.245403335
ATM	chr11	108331988	2114	1.202733052
ATM	chr11	108332001	2101	1.195336869
ATM	chr11	108332024	1744	0.992226321
ATM	chr11	108332886	1903	1.082687321
ATM	chr11	108332895	1802	1.025224673
ATM	chr11	108335091	2223	1.264747197
ATM	chr11	108335096	2159	1.228335222
ATM	chr11	108335883	1988	1.131046976
ATM	chr11	108335921	2034	1.157218083
ATM	chr11	108343239	1757	0.999622503
ATM	chr11	108343240	1767	1.005311874
ATM	chr11	108345749	1453	0.826665622
ATM	chr11	108345759	1596	0.908023628
ATM	chr11	108345907	1483	0.843733735
ATM	chr11	108347344	1519	0.864215471
ATM	chr11	108347350	1471	0.83690649
ATM	chr11	108365143	1910	1.086669881
ATM	chr11	108365386	2239	1.27385019
ATM	chr11	108365438	2168	1.233455656
CBL	chr11	119206522	457	0.260004259
CBL	chr11	119206522	437	0.248625517
CBL	chr11	119206522	460	0.261711071
CBL	chr11	119206540	539	0.306657103
CBL	chr11	119206566	616	0.35046526
CBL	chr11	119232446	1293	0.735635684
CBL	chr11	119232463	1496	0.851129917
CBL	chr11	119232565	1872	1.065050271
CBL	chr11	119232676	2140	1.217525416
CBL	chr11	119232678	2115	1.203301989
CBL	chr11	119232696	1934	1.100324372
CBL	chr11	119271769	1430	0.813580068
CBL	chr11	119271877	1492	0.848854169
CBL	chr11	119274885	1734	0.98653695
CBL	chr11	119274894	1820	1.035465541
CBL	chr11	119276011	1989	1.131615913
CBL	chr11	119276033	2284	1.29945236
CBL	chr11	119276095	2006	1.141287844
CBL	chr11	119276134	1434	0.815855816
CBL	chr11	119277754	1692	0.962641591
CBL	chr11	119278225	2220	1.263040385
CBL	chr11	119278265	1978	1.125357605
CBL	chr11	119278279	1831	1.041723849
CBL	chr11	119278520	1611	0.916557685
CBL	chr11	119278540	1834	1.043430661
CBL	chr11	119278551	1947	1.107720554
CBL	chr11	119278580	2350	1.33700221
CBL	chr11	119278645	2064	1.174286196
CBL	chr11	119278648	2037	1.158924894
CBL	chr11	119278664	1983	1.12820229
CBL	chr11	119278672	1953	1.111134177
CBL	chr11	119278695	1838	1.045706409
CBL	chr11	119278710	1603	0.912006188
CBL	chr11	119284993	1073	0.61046952
CBL	chr11	119285070	1525	0.867629093
CBL	chr11	119285429	1991	1.132753787
CBL	chr11	119285444	1897	1.079273699
CBL	chr11	119285448	1910	1.086669881
CBL	chr11	119285475	1758	1.00019144
CBL	chr11	119285485	1690	0.961503717
CBL	chr11	119287911	1241	0.706050954
CBL	chr11	119296945	2206	1.255075266
CBL	chr11	119296962	2292	1.304003857
CBL	chr11	119296972	2303	1.310262165
CBL	chr11	119296978	2274	1.293762989
CBL	chr11	119297002	2226	1.266454008
CBL	chr11	119298375	1834	1.043430661
CBL	chr11	119298456	2521	1.434290456
CBL	chr11	119299518	1722	0.979709704
CBL	chr11	119299546	2042	1.16176958
CBL	chr11	119299554	2051	1.166890014
CBL	chr11	119299563	2079	1.182820253
CBL	chr11	119299573	2046	1.164045328
CBL	chr11	119299750	2477	1.409257223
CCND2	chr12	4274062	342	0.194576492
CCND2	chr12	4274065	351	0.199696926
CCND2	chr12	4274075	390	0.221885473
CCND2	chr12	4274078	393	0.223592284
CCND2	chr12	4274121	457	0.260004259
CCND2	chr12	4274132	532	0.302674543
CCND2	chr12	4274182	1180	0.67134579
CCND2	chr12	4274209	1295	0.736773558
CCND2	chr12	4276062	1329	0.75611742
CCND2	chr12	4276070	1437	0.817562628
CCND2	chr12	4276085	1639	0.932487924
CCND2	chr12	4276177	1898	1.079842636
CCND2	chr12	4276206	1576	0.896644886
CCND2	chr12	4278872	1332	0.757824231
CCND2	chr12	4288843	1405	0.79935664
CCND2	chr12	4288860	1595	0.907454691
CCND2	chr12	4288872	1752	0.996777818
CCND2	chr12	4288930	1761	1.001898252
CCND2	chr12	4288936	1750	0.995639943
CCND2	chr12	4288950	1642	0.934194735
CCND2	chr12	4288977	1363	0.775461282
CCND2	chr12	4299872	2079	1.182820253
CCND2	chr12	4299877	2182	1.241420775
CCND2	chr12	4299952	2283	1.298883423
KRAS	chr12	25215468	1508	0.857957163
KRAS	chr12	25215513	1776	1.010432308
KRAS	chr12	25215520	1763	1.003036126
KRAS	chr12	25215562	1431	0.814149005
KRAS	chr12	25225703	2032	1.156080209
KRAS	chr12	25227328	2057	1.170303636
KRAS	chr12	25227348	1992	1.133322724
ERBB3	chr12	56080316	1062	0.604211211
ERBB3	chr12	56080350	1024	0.582591601
ERBB3	chr12	56085028	2002	1.139012095
ERBB3	chr12	56085154	1857	1.056516214
ERBB3	chr12	56085155	1857	1.056516214
ERBB3	chr12	56085182	1912	1.087807755
ERBB3	chr12	56086541	1625	0.924522805
ERBB3	chr12	56086637	2016	1.146977215
ERBB3	chr12	56087578	1784	1.014983805
ERBB3	chr12	56087588	1902	1.082118384
ERBB3	chr12	56087611	2032	1.156080209
ERBB3	chr12	56087840	2309	1.313675788
ERBB3	chr12	56087888	2029	1.154373397
ERBB3	chr12	56087905	1945	1.10658268
ERBB3	chr12	56088051	1474	0.838613301
ERBB3	chr12	56088108	1816	1.033189793
ERBB3	chr12	56088109	1817	1.03375873
ERBB3	chr12	56088154	1330	0.756686357
ERBB3	chr12	56088580	1325	0.753841671
ERBB3	chr12	56088604	1477	0.840320112
ERBB3	chr12	56088629	1508	0.857957163
ERBB3	chr12	56088634	1455	0.827803496
ERBB3	chr12	56088656	1432	0.814717942
ERBB3	chr12	56088757	1822	1.036603415
ERBB3	chr12	56092822	1645	0.935901547
ERBB3	chr12	56092999	1448	0.823820936
ERBB3	chr12	56093000	1456	0.828372433
ERBB3	chr12	56093026	1504	0.855681414
ERBB3	chr12	56093073	1102	0.626968696
ERBB3	chr12	56093811	1814	1.032051918
ERBB3	chr12	56093856	1272	0.723688005
ERBB3	chr12	56094435	1630	0.92736749
ERBB3	chr12	56094443	1705	0.970037773
ERBB3	chr12	56094478	1890	1.075291139
ERBB3	chr12	56095275	1979	1.125926542
ERBB3	chr12	56095303	2128	1.210698171
ERBB3	chr12	56095732	2175	1.237438215
ERBB3	chr12	56095734	2180	1.240282901
ERBB3	chr12	56096576	1949	1.108858428
ERBB3	chr12	56096747	1484	0.844302672
ERBB3	chr12	56096756	1510	0.859095037
ERBB3	chr12	56096784	1552	0.882990395
ERBB3	chr12	56096829	1546	0.879576773
ERBB3	chr12	56096843	1337	0.760668917
ERBB3	chr12	56097085	1910	1.086669881
ERBB3	chr12	56097092	1989	1.131615913
ERBB3	chr12	56097094	2037	1.158924894
ERBB3	chr12	56097177	2365	1.345536266
ERBB3	chr12	56097196	2143	1.219232228
ERBB3	chr12	56097219	1771	1.007587623
ERBB3	chr12	56097893	1945	1.10658268
ERBB3	chr12	56098501	1416	0.805614948
ERBB3	chr12	56098767	1784	1.014983805
ERBB3	chr12	56099645	1436	0.816993691
ERBB3	chr12	56099703	1704	0.969468836
ERBB3	chr12	56099709	1702	0.968330962
ERBB3	chr12	56099717	1723	0.980278641
ERBB3	chr12	56099725	1760	1.001329314
ERBB3	chr12	56099899	2348	1.335864335
ERBB3	chr12	56099914	2288	1.301728109
ERBB3	chr12	56100214	2002	1.139012095
ERBB3	chr12	56100236	2050	1.166321076
ERBB3	chr12	56100243	2015	1.146408278
ERBB3	chr12	56101067	1222	0.695241149
ERBB3	chr12	56101107	1644	0.93533261
ERBB3	chr12	56101110	1690	0.961503717
ERBB3	chr12	56101207	2061	1.172579385
ERBB3	chr12	56101302	2093	1.190785372
ERBB3	chr12	56101331	1893	1.07699795
ERBB3	chr12	56101331	1893	1.07699795
ERBB3	chr12	56101673	2142	1.218663291
ERBB3	chr12	56101748	1842	1.047982158
ERBB3	chr12	56101780	1934	1.100324372
ERBB3	chr12	56102023	1798	1.022948925
ERBB3	chr12	56102027	1784	1.014983805
CDK4	chr12	57748528	1134	0.645174683
CDK4	chr12	57748567	1319	0.750428049
CDK4	chr12	57749479	1745	0.992795258
CDK4	chr12	57749491	1753	0.997346755
CDK4	chr12	57750677	1402	0.797649829
CDK4	chr12	57750693	1532	0.871611653
CDK4	chr12	57750923	1844	1.049120032
CDK4	chr12	57750924	1840	1.046844283
CDK4	chr12	57750976	2141	1.218094354
CDK4	chr12	57751028	1925	1.095203938
CDK4	chr12	57751236	1440	0.819269439
CDK4	chr12	57751252	1347	0.766358288
CDK4	chr12	57751554	1549	0.881283584
CDK4	chr12	57751559	1549	0.881283584
CDK4	chr12	57751637	1926	1.095772875
MDM2	chr12	68809209	780	0.443770946
MDM2	chr12	68809259	1059	0.6025044
MDM2	chr12	68813599	1719	0.978002893
MDM2	chr12	68816913	2048	1.165183202
MDM2	chr12	68824588	1592	0.90574788
MDM2	chr12	68828852	2214	1.259626763
MDM2	chr12	68828872	2094	1.191354309
MDM2	chr12	68828918	1842	1.047982158
MDM2	chr12	68835985	1074	0.611038457
MDM2	chr12	68836712	1939	1.103169057
MDM2	chr12	68839288	1885	1.072446453
MDM2	chr12	68839309	2093	1.190785372
MDM2	chr12	68839360	2041	1.161200642
MDM2	chr12	68839364	2050	1.166321076
MDM2	chr12	68839412	1874	1.066188145
MDM2	chr12	68839458	2038	1.159493831
MDM2	chr12	68839541	2178	1.239145027
MDM2	chr12	68839561	2126	1.209560297
MDM2	chr12	68839606	2113	1.202164114
MDM2	chr12	68839745	2038	1.159493831
MDM2	chr12	68839761	2002	1.139012095
PTPN11	chr12	112446354	2052	1.167458951
PTPN11	chr12	112450344	1774	1.009294434
PTPN11	chr12	112450349	1826	1.038879164
PTPN11	chr12	112450435	2203	1.253368454
PTPN11	chr12	112450448	2147	1.221507976
PTPN11	chr12	112450484	2125	1.20899136
PTPN11	chr12	112453211	1165	0.662811734
PTPN11	chr12	112453230	1597	0.908592565
PTPN11	chr12	112453291	2469	1.404705726
PTPN11	chr12	112453385	1452	0.826096684
PTPN11	chr12	112454605	2066	1.17542407
PTPN11	chr12	112454639	2055	1.169165762
PTPN11	chr12	112454678	1555	0.884697207
PTPN11	chr12	112473007	1065	0.605918023
PTPN11	chr12	112477679	2120	1.206146674
PTPN11	chr12	112477999	2138	1.216387542
PTPN11	chr12	112482091	1536	0.873887402
PTPN11	chr12	112482103	1698	0.966055214
PTPN11	chr12	112482154	2152	1.224352662
PTPN11	chr12	112482154	2152	1.224352662
PTPN11	chr12	112482173	1997	1.13616741
PTPN11	chr12	112486546	2613	1.48663267
PTPN11	chr12	112486622	1792	1.019535302
PTPN11	chr12	112486634	1618	0.920540245
PTPN11	chr12	112488455	1860	1.058223026
PTPN11	chr12	112488486	1954	1.111703114
PTPN11	chr12	112489068	2226	1.266454008
PTPN11	chr12	112489070	2251	1.280677436
PTPN11	chr12	112489072	2255	1.282953184
PTPN11	chr12	112489074	2290	1.302865983
PTPN11	chr12	112502254	1628	0.926229616
FLT3	chr13	28015602	1887	1.073584327
FLT3	chr13	28023450	3673	2.089706007
FLT3	chr13	28035948	4426	2.518115651
FLT3	chr13	28035963	4749	2.701882338
FLT3	chr13	28049396	2876	1.63626313
FLT3	chr13	28050145	4202	2.390673738
FLT3	chr13	28050157	4262	2.424809965
FLT3	chr13	28050223	2751	1.565145991
FLT3	chr13	28052571	4208	2.394087361
FLT3	chr13	28061947	4633	2.635885633
FLT3	chr13	28100480	312	0.177508378
FLT3	chr13	28100485	307	0.174663693
FLT3	chr13	28100492	308	0.17523263
BRCA2	chr13	32319215	2171	1.235162467
BRCA2	chr13	32329444	1584	0.901196383
BRCA2	chr13	32329462	1722	0.979709704
BRCA2	chr13	32331001	2167	1.232886718
BRCA2	chr13	32332269	1793	1.020104239
BRCA2	chr13	32332288	1944	1.106013743
BRCA2	chr13	32332328	2177	1.23857609
BRCA2	chr13	32332416	1933	1.099755435
BRCA2	chr13	32332461	1930	1.098048623
BRCA2	chr13	32332465	1953	1.111134177
BRCA2	chr13	32332621	2825	1.607247337
BRCA2	chr13	32332699	2718	1.546371066
BRCA2	chr13	32332705	2600	1.479236487
BRCA2	chr13	32332760	2236	1.272143379
BRCA2	chr13	32332859	2815	1.601557966
BRCA2	chr13	32332899	2618	1.489477355
BRCA2	chr13	32332913	2352	1.338140084
BRCA2	chr13	32332918	2314	1.316520474
BRCA2	chr13	32332953	2396	1.363173317
BRCA2	chr13	32332956	2413	1.372845248
BRCA2	chr13	32332966	2463	1.401292103
BRCA2	chr13	32333091	2037	1.158924894
BRCA2	chr13	32333135	2013	1.145270403
BRCA2	chr13	32333256	1858	1.057085151
BRCA2	chr13	32333267	1786	1.016121679
BRCA2	chr13	32333283	1671	0.950693912
BRCA2	chr13	32333363	1933	1.099755435
BRCA2	chr13	32336272	1601	0.910868314
BRCA2	chr13	32336340	2335	1.328468153
BRCA2	chr13	32336491	2481	1.411532971
BRCA2	chr13	32336503	2538	1.443962386
BRCA2	chr13	32336556	2281	1.297745549
BRCA2	chr13	32336564	2157	1.227197347
BRCA2	chr13	32336574	2065	1.174855133
BRCA2	chr13	32336619	2170	1.23459353
BRCA2	chr13	32336774	1848	1.05139578
BRCA2	chr13	32336852	1927	1.096341812
BRCA2	chr13	32336874	1975	1.123650793
BRCA2	chr13	32336936	1806	1.027500422
BRCA2	chr13	32337109	2414	1.373414185
BRCA2	chr13	32337236	2193	1.247679083
BRCA2	chr13	32337257	2164	1.231179907
BRCA2	chr13	32337364	2126	1.209560297
BRCA2	chr13	32337417	2231	1.269298693
BRCA2	chr13	32337474	1907	1.08496307
BRCA2	chr13	32337486	1790	1.018397428
BRCA2	chr13	32337632	2318	1.318796222
BRCA2	chr13	32337672	2090	1.189078561
BRCA2	chr13	32337751	1885	1.072446453
BRCA2	chr13	32337797	2225	1.265885071
BRCA2	chr13	32337832	2377	1.352363512
BRCA2	chr13	32337905	2071	1.178268756
BRCA2	chr13	32337933	2024	1.151528712
BRCA2	chr13	32338208	1938	1.10260012
BRCA2	chr13	32338293	1794	1.020673176
BRCA2	chr13	32338349	1889	1.074722202
BRCA2	chr13	32338367	1995	1.135029535
BRCA2	chr13	32338596	2294	1.305141731
BRCA2	chr13	32338633	2450	1.393895921
BRCA2	chr13	32338651	2400	1.365449065
BRCA2	chr13	32338694	2515	1.430876833
BRCA2	chr13	32338783	2028	1.15380446
BRCA2	chr13	32338895	2367	1.346674141
BRCA2	chr13	32338904	2407	1.369431625
BRCA2	chr13	32338918	2438	1.387068675
BRCA2	chr13	32338986	2344	1.333588587
BRCA2	chr13	32339047	2664	1.515648462
BRCA2	chr13	32339073	2786	1.58505879
BRCA2	chr13	32339081	2763	1.571973236
BRCA2	chr13	32339096	2772	1.57709367
BRCA2	chr13	32339106	2711	1.542388507
BRCA2	chr13	32339112	2631	1.496873538
BRCA2	chr13	32339112	2631	1.496873538
BRCA2	chr13	32339145	2342	1.332450713
BRCA2	chr13	32339273	2395	1.36260438
BRCA2	chr13	32339308	2123	1.207853486
BRCA2	chr13	32339421	2047	1.164614265
BRCA2	chr13	32339432	2089	1.188509624
BRCA2	chr13	32339443	2115	1.203301989
BRCA2	chr13	32339564	2263	1.287504681
BRCA2	chr13	32339616	2373	1.350087763
BRCA2	chr13	32339678	1740	0.989950572
BRCA2	chr13	32339696	1884	1.071877516
BRCA2	chr13	32339744	2224	1.265316134
BRCA2	chr13	32339782	2234	1.271005505
BRCA2	chr13	32339828	2394	1.362035442
BRCA2	chr13	32339876	1907	1.08496307
BRCA2	chr13	32339899	2105	1.197612618
BRCA2	chr13	32339915	2102	1.195905806
BRCA2	chr13	32340010	2220	1.263040385
BRCA2	chr13	32340015	2231	1.269298693
BRCA2	chr13	32340089	2462	1.400723166
BRCA2	chr13	32340172	2254	1.282384247
BRCA2	chr13	32340180	2245	1.277263813
BRCA2	chr13	32340345	2440	1.38820655
BRCA2	chr13	32340456	2366	1.346105203
BRCA2	chr13	32340463	2386	1.357483946
BRCA2	chr13	32340494	2399	1.364880128
BRCA2	chr13	32340535	2514	1.430307896
BRCA2	chr13	32340733	2034	1.157218083
BRCA2	chr13	32340830	2157	1.227197347
BRCA2	chr13	32340868	2161	1.229473096
BRCA2	chr13	32340922	2403	1.367155876
BRCA2	chr13	32340957	2173	1.236300341
BRCA2	chr13	32341069	1989	1.131615913
BRCA2	chr13	32341142	1936	1.101462246
BRCA2	chr13	32346830	2057	1.170303636
BRCA2	chr13	32346842	2198	1.250523769
BRCA2	chr13	32354904	1935	1.100893309
BRCA2	chr13	32354927	2316	1.317658348
